instance_id,pair_id,annotation_order,split,query_item,target_item,query_text,target_text,label_9cls,label_3cls,consistency,soft_label_complementary,soft_label_substitute,soft_label_unrelated,soft_entropy,n_valid_runs,ease_ab,ease_ba,co_review_count,pool_type
2510_0,2510,0,test,B011BRUOMO,B01K8B8YA8,"Title: SanDisk Ultra 32GB microSDHC UHS-I Card with Adapter, Silver, Standard Packaging (SDSQUNC-032G-GN6MA)
Brand: SanDisk
Category: Computers
Description: ['[""Capture, carry and keep more high-quality photos and full HD video on your Android smartphone or tablet. Transfer pictures and videos from the card to your PC at a no-wait rate of up to 80MB/s. The SanDisk Memory Zone app, available on the Google Play store, makes it easy to view, access, and ba","Title: Echo Dot (2nd Generation) - Smart speaker with Alexa - White
Brand: Amazon
Category: Amazon Devices
Description: ['[]']",8,unrelated,1.0,0.0,0.0,1.0,-0.0,3,0.0173104628920555,0.0161131657660007,884,co_purchase
2510_1,2510,1,test,B01K8B8YA8,B011BRUOMO,"Title: Echo Dot (2nd Generation) - Smart speaker with Alexa - White
Brand: Amazon
Category: Amazon Devices
Description: ['[]']","Title: SanDisk Ultra 32GB microSDHC UHS-I Card with Adapter, Silver, Standard Packaging (SDSQUNC-032G-GN6MA)
Brand: SanDisk
Category: Computers
Description: ['[""Capture, carry and keep more high-quality photos and full HD video on your Android smartphone or tablet. Transfer pictures and videos from the card to your PC at a no-wait rate of up to 80MB/s. The SanDisk Memory Zone app, available on the Google Play store, makes it easy to view, access, and ba",8,unrelated,0.6667,0.3333,0.0,0.6667,0.6364910608887524,3,0.0161131657660007,0.0173104628920555,884,co_purchase
2849_0,2849,0,test,B011BRUOMO,B01KIOU4EO,"Title: SanDisk Ultra 32GB microSDHC UHS-I Card with Adapter, Silver, Standard Packaging (SDSQUNC-032G-GN6MA)
Brand: SanDisk
Category: Computers
Description: ['[""Capture, carry and keep more high-quality photos and full HD video on your Android smartphone or tablet. Transfer pictures and videos from the card to your PC at a no-wait rate of up to 80MB/s. The SanDisk Memory Zone app, available on the Google Play store, makes it easy to view, access, and ba","Title: Echo Show - 1st Generation Black
Brand: Amazon
Category: Amazon Devices
Description: ['[]']",8,unrelated,1.0,0.0,0.0,1.0,-0.0,3,0.0039964667521417,0.0070677250623703,116,co_purchase
2849_1,2849,1,test,B01KIOU4EO,B011BRUOMO,"Title: Echo Show - 1st Generation Black
Brand: Amazon
Category: Amazon Devices
Description: ['[]']","Title: SanDisk Ultra 32GB microSDHC UHS-I Card with Adapter, Silver, Standard Packaging (SDSQUNC-032G-GN6MA)
Brand: SanDisk
Category: Computers
Description: ['[""Capture, carry and keep more high-quality photos and full HD video on your Android smartphone or tablet. Transfer pictures and videos from the card to your PC at a no-wait rate of up to 80MB/s. The SanDisk Memory Zone app, available on the Google Play store, makes it easy to view, access, and ba",5,complementary,0.6667,0.6667,0.0,0.3333,0.6364910608887524,3,0.0070677250623703,0.0039964667521417,116,co_purchase
2816_0,2816,0,train,B011BRUOMO,B01M3ULMWP,"Title: SanDisk Ultra 32GB microSDHC UHS-I Card with Adapter, Silver, Standard Packaging (SDSQUNC-032G-GN6MA)
Brand: SanDisk
Category: Computers
Description: ['[""Capture, carry and keep more high-quality photos and full HD video on your Android smartphone or tablet. Transfer pictures and videos from the card to your PC at a no-wait rate of up to 80MB/s. The SanDisk Memory Zone app, available on the Google Play store, makes it easy to view, access, and ba","Title: Fire HD 8 Tablet with Alexa, 8"" HD Display, 16 GB, Marine Blue - with Special Offers (Previous Generation – 7th)
Brand: Amazon
Category: Amazon Devices
Description: ['[]']",8,unrelated,1.0,0.0,0.0,1.0,-0.0,3,0.0005004197591915,0.0009453268721699,121,co_purchase
2816_1,2816,1,train,B01M3ULMWP,B011BRUOMO,"Title: Fire HD 8 Tablet with Alexa, 8"" HD Display, 16 GB, Marine Blue - with Special Offers (Previous Generation – 7th)
Brand: Amazon
Category: Amazon Devices
Description: ['[]']","Title: SanDisk Ultra 32GB microSDHC UHS-I Card with Adapter, Silver, Standard Packaging (SDSQUNC-032G-GN6MA)
Brand: SanDisk
Category: Computers
Description: ['[""Capture, carry and keep more high-quality photos and full HD video on your Android smartphone or tablet. Transfer pictures and videos from the card to your PC at a no-wait rate of up to 80MB/s. The SanDisk Memory Zone app, available on the Google Play store, makes it easy to view, access, and ba",5,complementary,1.0,1.0,0.0,0.0,-0.0,3,0.0009453268721699,0.0005004197591915,121,co_purchase
2577_0,2577,0,val,B011BRUOMO,B01MTF2Z37,"Title: SanDisk Ultra 32GB microSDHC UHS-I Card with Adapter, Silver, Standard Packaging (SDSQUNC-032G-GN6MA)
Brand: SanDisk
Category: Computers
Description: ['[""Capture, carry and keep more high-quality photos and full HD video on your Android smartphone or tablet. Transfer pictures and videos from the card to your PC at a no-wait rate of up to 80MB/s. The SanDisk Memory Zone app, available on the Google Play store, makes it easy to view, access, and ba","Title: Fire HD 10 Tablet with Alexa Hands-Free, 10.1"" 1080p Full HD Display, 32 GB, Marine Blue (Previous Generation - 7th)
Brand: Amazon
Category: Amazon Devices
Description: ['[]']",8,unrelated,1.0,0.0,0.0,1.0,-0.0,3,0.0056806080974638,0.0088163223117589,231,co_purchase
2577_1,2577,1,val,B01MTF2Z37,B011BRUOMO,"Title: Fire HD 10 Tablet with Alexa Hands-Free, 10.1"" 1080p Full HD Display, 32 GB, Marine Blue (Previous Generation - 7th)
Brand: Amazon
Category: Amazon Devices
Description: ['[]']","Title: SanDisk Ultra 32GB microSDHC UHS-I Card with Adapter, Silver, Standard Packaging (SDSQUNC-032G-GN6MA)
Brand: SanDisk
Category: Computers
Description: ['[""Capture, carry and keep more high-quality photos and full HD video on your Android smartphone or tablet. Transfer pictures and videos from the card to your PC at a no-wait rate of up to 80MB/s. The SanDisk Memory Zone app, available on the Google Play store, makes it easy to view, access, and ba",5,complementary,1.0,1.0,0.0,0.0,-0.0,3,0.0088163223117589,0.0056806080974638,231,co_purchase
4274_0,4274,0,test,B011BRUOMO,B01N75TWSA,"Title: SanDisk Ultra 32GB microSDHC UHS-I Card with Adapter, Silver, Standard Packaging (SDSQUNC-032G-GN6MA)
Brand: SanDisk
Category: Computers
Description: ['[""Capture, carry and keep more high-quality photos and full HD video on your Android smartphone or tablet. Transfer pictures and videos from the card to your PC at a no-wait rate of up to 80MB/s. The SanDisk Memory Zone app, available on the Google Play store, makes it easy to view, access, and ba","Title: Amazon Basics Toslink Digital Optical Audio Cable, Multi-Channel, for Audio System, Sound Bar, Home Theatre, Gold-Plated Connectors, 9.8 Foot, Black
Brand: Amazon Basics
Category: Home Audio & Theater
Description: [""['Product Description'\n 'Amazon Basics Digital Optical Audio Toslink Sound Bar TV Cable - 9.8 Feet'\n 'From the Manufacturer' 'Amazon Basics']""]",8,unrelated,1.0,0.0,0.0,1.0,-0.0,3,0.0107054468244314,0.0164311025291681,185,co_purchase
4274_1,4274,1,test,B01N75TWSA,B011BRUOMO,"Title: Amazon Basics Toslink Digital Optical Audio Cable, Multi-Channel, for Audio System, Sound Bar, Home Theatre, Gold-Plated Connectors, 9.8 Foot, Black
Brand: Amazon Basics
Category: Home Audio & Theater
Description: [""['Product Description'\n 'Amazon Basics Digital Optical Audio Toslink Sound Bar TV Cable - 9.8 Feet'\n 'From the Manufacturer' 'Amazon Basics']""]","Title: SanDisk Ultra 32GB microSDHC UHS-I Card with Adapter, Silver, Standard Packaging (SDSQUNC-032G-GN6MA)
Brand: SanDisk
Category: Computers
Description: ['[""Capture, carry and keep more high-quality photos and full HD video on your Android smartphone or tablet. Transfer pictures and videos from the card to your PC at a no-wait rate of up to 80MB/s. The SanDisk Memory Zone app, available on the Google Play store, makes it easy to view, access, and ba",8,unrelated,1.0,0.0,0.0,1.0,-0.0,3,0.0164311025291681,0.0107054468244314,185,co_purchase
2914_0,2914,0,test,B011BRUOMO,B06XHWWJRW,"Title: SanDisk Ultra 32GB microSDHC UHS-I Card with Adapter, Silver, Standard Packaging (SDSQUNC-032G-GN6MA)
Brand: SanDisk
Category: Computers
Description: ['[""Capture, carry and keep more high-quality photos and full HD video on your Android smartphone or tablet. Transfer pictures and videos from the card to your PC at a no-wait rate of up to 80MB/s. The SanDisk Memory Zone app, available on the Google Play store, makes it easy to view, access, and ba","Title: SanDisk Ultra Fit 128GB USB 3.0 Flash Drive - SDCZ43-128G-GAM46
Brand: SanDisk
Category: Computers
Description: [""['This ultra‐small, low‐profile USB 3.0 drive stays put for extra storage or moves media super‐fast between devices. Now you can transfer a full‐length movie in less than 30 seconds, enjoy write speeds up to 15 times faster than standard USB 2.0 drives and count on ever‐present storage that is des",8,unrelated,1.0,0.0,0.0,1.0,-0.0,3,0.0149115845561027,0.0251629259437322,276,co_purchase
2914_1,2914,1,test,B06XHWWJRW,B011BRUOMO,"Title: SanDisk Ultra Fit 128GB USB 3.0 Flash Drive - SDCZ43-128G-GAM46
Brand: SanDisk
Category: Computers
Description: [""['This ultra‐small, low‐profile USB 3.0 drive stays put for extra storage or moves media super‐fast between devices. Now you can transfer a full‐length movie in less than 30 seconds, enjoy write speeds up to 15 times faster than standard USB 2.0 drives and count on ever‐present storage that is des","Title: SanDisk Ultra 32GB microSDHC UHS-I Card with Adapter, Silver, Standard Packaging (SDSQUNC-032G-GN6MA)
Brand: SanDisk
Category: Computers
Description: ['[""Capture, carry and keep more high-quality photos and full HD video on your Android smartphone or tablet. Transfer pictures and videos from the card to your PC at a no-wait rate of up to 80MB/s. The SanDisk Memory Zone app, available on the Google Play store, makes it easy to view, access, and ba",8,unrelated,1.0,0.0,0.0,1.0,-0.0,3,0.0251629259437322,0.0149115845561027,276,co_purchase
4850_0,4850,0,test,B011BRUOMO,B06XQV5DDP,"Title: SanDisk Ultra 32GB microSDHC UHS-I Card with Adapter, Silver, Standard Packaging (SDSQUNC-032G-GN6MA)
Brand: SanDisk
Category: Computers
Description: ['[""Capture, carry and keep more high-quality photos and full HD video on your Android smartphone or tablet. Transfer pictures and videos from the card to your PC at a no-wait rate of up to 80MB/s. The SanDisk Memory Zone app, available on the Google Play store, makes it easy to view, access, and ba","Title: Anker Portable Charger PowerCore 20100mAh - Ultra High Capacity Power Bank with 4.8A Output, External Battery Pack for iPhone, iPad & Samsung Galaxy & More (White)
Brand: Anker
Category: Cell Phones & Accessories
Description: ['[""Anker Power Core 20100 High-speed-charging, long-lasting, portable power. From ANKER, America\'s Leading USB Charging Brand Faster and safer charging with our advanced technology 20 million+ happy users and counting Ultra-High Capacity Enough power to keep you going for days. Charge an iPhone 8 ",8,unrelated,1.0,0.0,0.0,1.0,-0.0,3,0.0017692734254524,0.0032867086119949,187,co_purchase
4850_1,4850,1,test,B06XQV5DDP,B011BRUOMO,"Title: Anker Portable Charger PowerCore 20100mAh - Ultra High Capacity Power Bank with 4.8A Output, External Battery Pack for iPhone, iPad & Samsung Galaxy & More (White)
Brand: Anker
Category: Cell Phones & Accessories
Description: ['[""Anker Power Core 20100 High-speed-charging, long-lasting, portable power. From ANKER, America\'s Leading USB Charging Brand Faster and safer charging with our advanced technology 20 million+ happy users and counting Ultra-High Capacity Enough power to keep you going for days. Charge an iPhone 8 ","Title: SanDisk Ultra 32GB microSDHC UHS-I Card with Adapter, Silver, Standard Packaging (SDSQUNC-032G-GN6MA)
Brand: SanDisk
Category: Computers
Description: ['[""Capture, carry and keep more high-quality photos and full HD video on your Android smartphone or tablet. Transfer pictures and videos from the card to your PC at a no-wait rate of up to 80MB/s. The SanDisk Memory Zone app, available on the Google Play store, makes it easy to view, access, and ba",8,unrelated,1.0,0.0,0.0,1.0,-0.0,3,0.0032867086119949,0.0017692734254524,187,co_purchase
2964_0,2964,0,test,B011BRUOMO,B06XX29S9Q,"Title: SanDisk Ultra 32GB microSDHC UHS-I Card with Adapter, Silver, Standard Packaging (SDSQUNC-032G-GN6MA)
Brand: SanDisk
Category: Computers
Description: ['[""Capture, carry and keep more high-quality photos and full HD video on your Android smartphone or tablet. Transfer pictures and videos from the card to your PC at a no-wait rate of up to 80MB/s. The SanDisk Memory Zone app, available on the Google Play store, makes it easy to view, access, and ba","Title: SAMSUNG (MB-ME64GA/AM) 64GB 100MB/s (U3) MicroSDXC EVO Select Memory Card with Full-Size Adapter
Brand: SAMSUNG
Category: Computers
Description: [""['Simply the right card. With stunning speed and reliability, the Samsung 64GB MicroSD EVO Select Memory Card lets you get the most out of your devices. Whether you are a power user or simply want to expand your device memory, this MicroSD card gives you the advantage of ultra-fast read & write sp",1,substitute,1.0,0.0,1.0,0.0,-0.0,3,0.0021317289210855,0.0036769155412912,186,co_purchase
2964_1,2964,1,test,B06XX29S9Q,B011BRUOMO,"Title: SAMSUNG (MB-ME64GA/AM) 64GB 100MB/s (U3) MicroSDXC EVO Select Memory Card with Full-Size Adapter
Brand: SAMSUNG
Category: Computers
Description: [""['Simply the right card. With stunning speed and reliability, the Samsung 64GB MicroSD EVO Select Memory Card lets you get the most out of your devices. Whether you are a power user or simply want to expand your device memory, this MicroSD card gives you the advantage of ultra-fast read & write sp","Title: SanDisk Ultra 32GB microSDHC UHS-I Card with Adapter, Silver, Standard Packaging (SDSQUNC-032G-GN6MA)
Brand: SanDisk
Category: Computers
Description: ['[""Capture, carry and keep more high-quality photos and full HD video on your Android smartphone or tablet. Transfer pictures and videos from the card to your PC at a no-wait rate of up to 80MB/s. The SanDisk Memory Zone app, available on the Google Play store, makes it easy to view, access, and ba",8,unrelated,1.0,0.0,0.0,1.0,-0.0,3,0.0036769155412912,0.0021317289210855,186,co_purchase
2905_0,2905,0,train,B011BRUOMO,B071R715MZ,"Title: SanDisk Ultra 32GB microSDHC UHS-I Card with Adapter, Silver, Standard Packaging (SDSQUNC-032G-GN6MA)
Brand: SanDisk
Category: Computers
Description: ['[""Capture, carry and keep more high-quality photos and full HD video on your Android smartphone or tablet. Transfer pictures and videos from the card to your PC at a no-wait rate of up to 80MB/s. The SanDisk Memory Zone app, available on the Google Play store, makes it easy to view, access, and ba","Title: 64GB EVO Select Memory Card and Sabrent SuperSpeed 2-Slot USB 3.0 Flash Memory Card Reader
Brand: SAMSUNG
Category: Computers
Description: ['[]']",8,unrelated,1.0,0.0,0.0,1.0,-0.0,3,0.0180288273841142,0.0255050268024206,302,co_purchase
2905_1,2905,1,train,B071R715MZ,B011BRUOMO,"Title: 64GB EVO Select Memory Card and Sabrent SuperSpeed 2-Slot USB 3.0 Flash Memory Card Reader
Brand: SAMSUNG
Category: Computers
Description: ['[]']","Title: SanDisk Ultra 32GB microSDHC UHS-I Card with Adapter, Silver, Standard Packaging (SDSQUNC-032G-GN6MA)
Brand: SanDisk
Category: Computers
Description: ['[""Capture, carry and keep more high-quality photos and full HD video on your Android smartphone or tablet. Transfer pictures and videos from the card to your PC at a no-wait rate of up to 80MB/s. The SanDisk Memory Zone app, available on the Google Play store, makes it easy to view, access, and ba",8,unrelated,1.0,0.0,0.0,1.0,-0.0,3,0.0255050268024206,0.0180288273841142,302,co_purchase
2927_0,2927,0,test,B011BRUOMO,B073JWXGNT,"Title: SanDisk Ultra 32GB microSDHC UHS-I Card with Adapter, Silver, Standard Packaging (SDSQUNC-032G-GN6MA)
Brand: SanDisk
Category: Computers
Description: ['[""Capture, carry and keep more high-quality photos and full HD video on your Android smartphone or tablet. Transfer pictures and videos from the card to your PC at a no-wait rate of up to 80MB/s. The SanDisk Memory Zone app, available on the Google Play store, makes it easy to view, access, and ba","Title: SanDisk 32GB Ultra MicroSDHC UHS-I Memory Card with Adapter - 98MB/s, C10, U1, Full HD, A1, Micro SD Card - SDSQUAR-032G-GN6MA
Brand: SanDisk
Category: Computers
Description: [""['SanDisk Ultra microSDXC and microSDHC cards are fast for better pictures, app performance, and Full HD video. (1) Ideal for Android smartphones and tablets, these A1-rated cards load apps faster for a better smartphone experience. (3) Available in capacities up to 400GB, you have the capacity to",8,unrelated,0.6667,0.0,0.3333,0.6667,0.6364910608887524,3,0.0122111709788441,0.021644003689289,245,co_purchase
